"","n_total","n_is","n_hf","mean_strike_is","mean_strike_hf"
"605",496,83,413,186.503639720643,179.054573200497
"606",503,89,414,199.555898715376,177.197657702107
"607",479,87,392,198.507735438718,174.12811811108
"608",476,85,391,200.2983904752,173.483630554916
"609",481,87,394,191.741912193957,178.559120187664
"610",484,83,401,198.852195713334,171.334032687653
"611",493,87,406,194.899590334471,177.521578209723
"612",479,87,392,186.99175557158,177.260224645728
"613",487,85,402,188.558477148483,179.572985325251
"614",494,90,404,207.52043397225,173.087732526025
"615",497,89,408,194.608488165358,183.517438189706
"616",474,80,394,211.912021498135,171.870479134476
"617",483,91,392,202.492511864492,173.774984263419
"618",491,91,400,193.114896709797,172.29764280354
"619",498,90,408,194.224164878251,180.113024614958
"620",476,80,396,203.907975673422,174.07609560826
"621",478,79,399,181.135959562858,180.713247150955
"622",472,81,391,206.865041883258,184.523233863469
"623",477,84,393,197.346358018621,175.511462482341
"624",469,77,392,188.488789805569,179.361942307566
"625",482,94,388,188.519164592225,182.881831519521
"626",492,91,401,186.175030774757,174.084744629853
"627",485,83,402,197.164412749655,178.747976619103
"628",483,86,397,192.288382426763,178.82513481932
"629",479,86,393,194.67728424741,175.322650046411
"630",481,90,391,190.899654745534,180.488752817714
"631",478,87,391,199.755466807454,176.217947268451
"632",472,89,383,191.034332684183,178.867874047127
"633",489,82,407,192.305722540356,177.759577130419
"634",496,86,410,180.327722930278,171.405531856092
"635",481,86,395,190.374562397609,180.677879617047
"636",472,82,390,209.1459421916,170.947987627425
"637",482,84,398,190.966146450105,174.865288882329
"638",479,86,393,202.518866348869,180.929212450758
"639",473,92,381,194.743526715165,176.749372072901
"640",506,93,413,187.826706780579,182.797760953139
"641",471,83,388,196.402746137727,175.778993642526
"642",460,79,381,195.517471850402,168.243395084339
"643",486,79,407,188.512775246755,171.296890576637
"644",491,81,410,203.813494326419,175.015989141995
"645",490,86,404,198.220768035142,168.701452304236
"646",497,84,413,197.347719629345,170.752601879623
"647",476,86,390,204.139674251097,184.571036802137
"648",476,84,392,200.255837994501,179.442197886138
"649",483,82,401,203.740447966772,174.795909112393
"650",488,89,399,201.800577542207,173.986572024994
"651",484,89,395,204.044397026695,177.102566977071
"652",465,76,389,193.057948021873,172.918338472487
"653",474,77,397,190.39068123064,176.837743721443
"654",491,81,410,188.688024843062,183.252473283166
"655",492,88,404,186.126023548407,180.794425530095
"656",501,89,412,195.53805849909,172.983441929724
"657",481,85,396,195.432820936035,174.486614455208
"658",481,91,390,192.505987463954,179.192537285073
"659",491,84,407,184.352565847486,176.215525675269
"660",498,92,406,191.493142413511,177.678731980867
"661",488,78,410,188.240374602155,170.798185032706
"662",475,75,400,182.795309291604,179.240277831908
"663",488,87,401,184.818169245031,176.086806264457
"664",486,91,395,180.657282365144,183.693210651582
"665",470,83,387,196.166352689508,172.567879519519
"666",505,94,411,193.271513764992,176.750887424219
"667",491,80,411,207.63141827019,177.302609267711
"668",464,82,382,212.173378329159,174.233412350247
"669",488,88,400,192.249599423406,171.784880946711
"670",479,80,399,194.819911429888,172.687138159722
"671",485,96,389,182.276981496253,176.595978084078
"672",479,86,393,201.085886359598,170.827531029702
"673",485,84,401,190.33823795513,179.72160108819
"674",507,88,419,199.67829325726,175.637558414863
"675",484,80,404,191.164506939355,175.593075403948
"676",477,77,400,194.5194329518,175.315112322413
"677",499,89,410,195.619586057898,176.656345764217
"678",495,85,410,191.284642391242,182.778398132323
"679",492,85,407,204.023948817803,173.854146984672
"680",484,80,404,188.618658796081,172.148809204838
"681",492,86,406,198.311845059453,173.962497775329
"682",467,87,380,194.835998493059,180.732349955861
"683",485,87,398,193.923571519315,180.127096052666
"684",487,82,405,197.36398167609,175.653697264679
"685",491,88,403,187.721077181905,174.313667460829
"686",514,98,416,191.319078138002,174.750880714228
"687",483,80,403,194.322309906124,172.927575140655
"688",472,81,391,186.529120441648,180.913688375116
"689",467,83,384,200.778574961249,176.50252294113
"690",488,87,401,199.84315726531,179.486757830104
"691",479,85,394,190.06002348789,174.053774773576
"692",466,83,383,187.443376034055,179.683228271392
"693",495,87,408,186.514031344376,177.525513799904
"694",482,82,400,196.195255449193,174.763541471165
"695",481,82,399,204.437098171949,182.878506971257
"696",468,79,389,193.960819556709,173.486234996625
"697",480,81,399,194.777906627488,179.132501301906
"698",488,87,401,196.502353028368,178.667167906876
"699",482,86,396,184.113738164857,179.698247132683
"700",483,94,389,188.866048789528,173.730038805731
"701",478,93,385,191.801733421339,175.238271066081
"702",488,88,400,196.866847788717,176.350750572923
"703",480,84,396,197.438151103361,170.235797030713
"704",473,76,397,183.826580612855,183.245221976121
"705",490,83,407,196.389793100572,177.77848711981
"706",475,79,396,201.991216049917,172.018550672364
"707",490,96,394,201.140149408534,181.257482173745
"708",488,78,410,196.781057288311,179.928682480801
"709",480,87,393,193.148360856942,179.924174508779
"710",482,81,401,219.161227246006,176.942535268658
"711",504,90,414,198.360528033128,177.328550714826
"712",482,82,400,210.335036590156,172.629336043707
"713",477,83,394,186.382270631487,177.978299487232
"714",487,86,401,182.787872747605,174.735872939469
"715",486,83,403,196.898629696667,173.553151115881
"716",487,84,403,198.982676786962,183.605126879919
"717",492,84,408,198.020510175455,176.777836347889
"718",496,86,410,198.604021258743,174.127655275613
"719",487,87,400,193.111145143707,177.461186701417
"720",488,84,404,206.499874644036,184.731303952261
"721",502,89,413,199.925926226137,177.674815041357
"722",478,85,393,191.141632156983,169.93689265811
"723",472,86,386,201.204635571505,178.052100779647
"724",487,83,404,197.114332634871,177.516353116293
"725",498,89,409,195.906071952827,176.950161910363
"726",479,84,395,168.049640830313,174.950863775982
"727",481,90,391,195.418819704224,173.263797816185
"728",497,85,412,190.084715803678,172.174899850309
"729",481,89,392,201.540694945332,173.080008918521
"730",478,89,389,192.471525955669,174.642616799627
"731",482,81,401,202.036101032924,176.080849772399
"732",492,87,405,184.097648469707,177.898764690548
"733",480,88,392,196.199155011932,178.723749995985
"734",485,86,399,191.703821532708,174.263878134269
"735",484,84,400,185.744843433657,182.755641494853
"736",474,91,383,195.326955563676,179.376940904937
"737",498,84,414,205.119584495192,172.884906516309
"738",479,79,400,185.916552108451,175.468954973603
"739",472,86,386,183.193522499787,170.693832134653
"740",476,86,390,199.177385622984,181.547317517937
"741",478,87,391,205.485963402459,181.838452823625
"742",475,85,390,191.289890468371,182.008035678169
"743",487,91,396,198.864278850087,175.600428279915
"744",481,91,390,196.566972030608,172.15172162047
"745",499,81,418,205.990208401314,171.891164910865
"746",484,85,399,200.789045537601,175.535786781888
"747",501,87,414,187.104918674802,178.713333445342
"748",485,87,398,195.293961987274,178.119442307295
"749",502,88,414,205.225077944154,175.477155787369
"750",465,91,374,190.949410674439,176.639518348625
"751",477,83,394,189.024696358587,169.743932325932
"752",498,87,411,208.150026933595,171.831034749057
"753",462,72,390,210.289444274301,178.689629516122
"754",478,80,398,189.5412413552,182.234894844794
"755",481,83,398,200.110228666062,173.706726702254
"756",488,85,403,194.929493652711,180.429102647774
"757",483,76,407,214.358220736553,180.116498745748
"758",488,93,395,191.006096808835,170.428612013572
"759",472,84,388,196.814474386586,175.378129908179
"760",486,83,403,190.504664027419,177.909812297321
"761",484,82,402,191.393907666953,171.699131770443
"762",496,86,410,195.719056485159,176.797869261639
"763",475,90,385,205.388686328469,170.713346009172
"764",476,81,395,191.064131696577,176.42696190756
"765",475,86,389,194.143211575481,168.065426304061
"766",486,90,396,195.809807502895,169.530085945497
"767",488,87,401,192.910654777476,175.033111887295
"768",466,86,380,201.95211001851,174.940462679493
"769",495,78,417,198.195482049846,173.653908825261
"770",471,85,386,213.335106317124,172.100117662292
"771",503,87,416,218.900061655967,182.663755764114
"772",492,86,406,192.227964064517,173.088533784641
"773",489,90,399,198.365882523447,178.941166523975
"774",482,88,394,207.62485944666,174.80394802398
"775",478,81,397,184.267528864242,178.010139795294
"776",487,81,406,198.077876567501,176.118386241896
"777",465,78,387,192.722157582754,177.933219431902
"778",510,103,407,202.798313690974,176.357969423926
"779",486,90,396,192.83630049752,181.085561393025
"780",475,86,389,196.636421606443,174.712328577294
"781",476,76,400,195.890390203935,176.426315659971
"782",469,83,386,195.254360265326,172.438579649167
"783",494,91,403,196.512517145734,168.305628170231
"784",510,95,415,193.79760551047,183.462608240399
"785",474,83,391,195.775159230288,176.564347046321
"786",483,97,386,186.149529540202,178.507899010242
"787",480,87,393,196.984281755492,174.648397979235
"788",505,92,413,200.175495657119,182.365000889906
"789",479,79,400,207.210169104828,177.312851319067
"790",493,96,397,192.6461447062,172.655070719182
"791",467,80,387,208.687938271538,182.753726229015
"792",486,90,396,187.844082872815,176.848900881183
"793",483,77,406,191.832888135364,175.029926692888
"794",471,86,385,197.452664445299,177.000782371655
"795",468,78,390,196.667642644723,179.953642791218
"796",491,80,411,193.369532459946,179.330745666884
"797",474,86,388,180.881484808859,179.834235486862
"798",481,83,398,202.373707637628,173.855357016619
"799",471,82,389,189.506214493593,175.959902912668
"800",488,86,402,196.317631680036,175.890873396941
"801",475,80,395,199.545051283095,174.478534069857
"802",476,77,399,184.688582437951,176.486886201501
"803",481,87,394,194.956296744969,178.646615599259
"804",502,88,414,195.355866964505,178.935288685981
"805",480,93,387,190.105841944719,173.537276330899
"806",479,82,397,210.331279218745,178.352459466546
"807",478,88,390,204.340481735712,181.080849139733
"808",488,88,400,200.148357821401,182.74519767397
"809",483,88,395,184.989134755888,177.185205809245
"810",479,83,396,196.020042342893,177.667391069858
"811",501,77,424,198.276438366995,177.729865880668
"812",482,84,398,193.445159183601,173.27751211288
"813",484,91,393,191.804271595017,177.725883440373
"814",473,83,390,194.907120687263,186.036514423779
"815",484,80,404,182.186064185358,186.490079790863
"816",493,86,407,202.433541832733,176.020194643338
"817",495,88,407,202.468993098744,171.702476606887
"818",481,89,392,195.408255800206,173.362825866617
"819",471,75,396,188.546110707213,179.426555512624
"820",483,79,404,194.465161974872,183.816438460326
"821",480,83,397,199.280700983346,172.641212952414
"822",478,90,388,193.99259464815,179.713717852728
"823",485,93,392,197.463762696033,174.068607387621
"824",491,84,407,197.852062551666,175.299024293706
"825",475,83,392,202.388885914861,176.384880951438
"826",502,87,415,195.38301799314,169.793275703088
"827",478,91,387,200.156909152631,172.395524451316
"828",477,84,393,190.793172171078,169.780353042444
"829",480,83,397,199.538385312551,177.431614457287
"830",482,77,405,193.957150198816,170.80826019067
"831",473,89,384,186.539494656919,170.246182530907
"832",497,93,404,194.914037125916,177.100389043644
"833",483,87,396,186.020146395195,174.568270359659
"834",482,80,402,185.181070951932,173.738718192279
"835",481,84,397,185.405898973222,167.982188616713
"836",501,90,411,198.814044906062,181.340566372566
"837",474,92,382,201.905066867133,176.174067850403
"838",495,85,410,189.793191716601,177.446225051012
"839",478,78,400,198.286406164365,173.862797518193
"840",479,94,385,201.265926360936,178.353375451501
"841",470,80,390,188.821622820822,172.29484033013
"842",514,88,426,203.822360977265,180.45940900948
"843",479,85,394,199.628176940219,172.378659392209
"844",479,76,403,195.004728842208,167.134282994608
"845",483,84,399,199.807202136724,175.123178546039
"846",494,84,410,198.548026758999,177.702727505849
"847",490,85,405,190.374898950242,176.590366924597
"848",494,92,402,198.163670125465,180.249982448836
"849",497,87,410,190.57588266982,172.388473521939
"850",478,84,394,194.032487234897,177.282050183594
"851",465,88,377,211.446891021546,173.063889994643
"852",484,76,408,185.380882019685,173.271575115272
"853",476,85,391,199.864897562911,177.447259377403
"854",490,87,403,189.328576411501,173.160059262629
"855",481,82,399,195.967017059175,177.139238854025
"856",486,101,385,198.524448632924,182.496318083806
"857",489,86,403,203.419072726533,177.733049810637
"858",484,87,397,191.463613530587,172.740273242666
"859",498,90,408,197.930664526212,175.124291188537
"860",478,81,397,197.339195557228,177.348773722157
"861",508,88,420,186.928377503372,181.403452089009
"862",469,84,385,197.848628118606,175.559779330137
"863",478,76,402,199.053183769411,178.136059678111
"864",492,80,412,191.743848887691,179.280710431469
"865",484,79,405,183.515904394318,177.435320867856
"866",501,91,410,193.718187594613,175.729073012959
"867",502,84,418,199.043405515053,174.852117111193
"868",459,76,383,189.73671000949,178.989238872191
"869",481,82,399,195.901458272677,172.819538382753
"870",480,88,392,200.215089484049,181.900597621271
"871",474,87,387,185.844874750665,175.668590355924
"872",478,77,401,213.371671691532,174.481923611753
"873",487,86,401,199.312063427109,177.400606024342
"874",465,84,381,196.154729716335,172.479557150382
"875",498,92,406,176.586464356449,180.412975377872
"876",483,91,392,199.772416728123,176.267124928838
"877",502,91,411,198.429774110947,179.95527383561
"878",497,87,410,202.802188069477,173.71718408211
"879",484,89,395,195.190580892677,176.617703824089
"880",493,92,401,190.499725231592,174.333434858585
"881",477,82,395,205.632887473569,181.017290178458
"882",495,88,407,215.566837238451,176.833578738091
"883",484,87,397,195.894633273112,173.851114958432
"884",469,85,384,190.478407733494,176.652536018806
"885",464,81,383,190.121137130729,179.966098059532
"886",496,87,409,183.552202302596,168.052130479191
"887",482,89,393,192.7100558684,180.395660850463
