"name","x0","y0","z0","pole_easting","pole_northing","pole_up","plane_strike","plane_dip","plane_l1","plane_l2","plane_l3","well_num","stage_num","cluster_num"
"W8_S5_OUT_C5",4380.27871036323,3578.1419356602,-2324.92647147941,-0.0770891441253855,0.909876527732375,-0.174029199180751,1.48627334386314,1.39587648900278,338.086157735166,30.2842081137261,6.00050085871851,8,5,5
"W8_S5_OUT_C6",4155.10793867621,3934.38719737366,-2306.79,-0.00550452842584848,-0.708893302682002,-0.238461303840158,4.72015378473239,1.3300151877575,63.7476994337933,2.68801231947639,0.294332146990732,8,5,6
"W8_S5_OUT_C7",4442.60623384517,3607.17122215292,-2356.70140329577,0.183705529660481,-0.778645363217913,-0.21836523114416,4.48069620362681,1.35065736734706,199.544665038273,76.4251056275848,3.27737299603603,8,5,7
"W8_S5_OUT_C8",4172.80022566963,3566.29499721287,-2391.70488776215,0.125799910090192,-0.937284090826051,-0.142231837435306,4.57896884441588,1.42808051457164,13.532760910727,7.33319527984652,2.95332136138353,8,5,8
"W8_S5_OUT_C9",3205.34050305175,3198.03694947071,-2445.34433140186,0.199075646316898,0.587726757313863,-0.622756994898028,1.89738830239571,0.898534846408232,67.4731997472242,30.0392875704567,22.2130145801912,8,5,9
"W8_S11_HF_C1",3054.83666541887,2685.66921067007,-2441.05425302198,-0.700571445004273,0.0327049664710214,-0.712789416833504,0.0466494023435846,0.777329060397022,245.498918043304,14.509664541728,4.03302000877083,8,11,1
"W8_S11_HF_C2",3178.49268315781,2770.81018084138,-2455.16840032337,-0.0177859386937212,-0.887721705010687,0.45893421995138,1.59082913582084,1.09400106795442,1014.14629991816,531.628073867485,40.0345690041961,8,11,2
"W8_S11_OUT_C1",4319.74748864454,2968.44187750343,-2264.27231259567,0.348851170643195,-0.62445793990029,-0.634860196882952,4.20293171525333,0.882968765367939,2647.92381167972,743.104008945591,515.580104402202,8,11,1
"W8_S11_OUT_C2",4042.5565934214,2998.59329723238,-2325.00739912292,0.650367841660808,-0.749863848679781,-0.116330093358562,3.99792840469635,1.45420224612169,174.238044216907,78.6398063031634,4.70701833546408,8,11,2
"W8_S12_HF_C1",2971.34519033704,2589.13540234695,-2464.76500000002,-0.151903469394892,0.284603368861773,-0.939282002717307,1.0805244486746,0.350264444052083,256.839200756067,40.8611671616755,22.4788337267307,8,12,1
"W8_S12_HF_C2",2916.65991127603,2598.33014826945,-2427.30875067648,-0.858916672645148,0.472313177726334,0.167074444922688,3.64435452624154,1.40293467047372,1462.55647790176,459.946850788462,40.0664300364306,8,12,2
"W8_S12_HF_C3",3262.21693334247,2667.28922109949,-2483.10142846058,-0.0717304043881925,-0.855417234141257,-0.494311595805185,4.79604755328018,1.05375359384553,205.204385183265,108.446842738015,14.963569512921,8,12,3
"W8_S12_OUT_C1",4311.69999128696,2933.66526938621,-2175.97832542664,0.0852615526483241,0.903975591491564,0.364175771753084,4.80642920281084,1.19804867808142,430.228348003986,140.046695530553,25.1961645633709,8,12,1
"W8_S12_OUT_C2",4108.57797608898,3046.32251262738,-2344.78784170741,0.00874738203343217,0.115144882232114,-0.97990423193238,1.64661917044952,0.200815526047786,9399.76265075977,1295.61384719161,407.203681185999,8,12,2
"W8_S12_OUT_C3",4072.81080340519,3038.93632120296,-2332.15056335024,0.536313669138504,-0.809087738939725,-0.0356946405490771,4.12702487335279,1.53509410209593,165.8649454204,78.8665793980204,2.29221898293729,8,12,3
"W8_S12_OUT_C4",4175.7657151295,2901.29791402999,-2318.72506583759,-0.193914766877199,0.0119009050345111,-0.9808403792634,0.0612949560637057,0.196066912617123,674.959664983887,211.950611614434,30.9412464067338,8,12,4
"W8_S9_HF_C1",3261.26115980901,3220.26433940018,-2438.31084130752,0.408351238987203,-0.877322758680586,0.047384629928357,1.13516744523755,1.52339394678307,414.123069572318,98.3322580359577,22.049856195268,8,9,1
"W8_S9_HF_C2",3145.21889860682,3087.93541047829,-2479.1451129228,-0.0651764960107141,0.125152770751429,-0.978596417804061,1.09066679566659,0.20726974322593,1649.98360102679,597.489831498574,71.0375539860938,8,9,2
"W8_S9_OUT_C1",3005.52132796737,3308.10657887344,-2137.35204504109,-0.119534499176157,0.948675856979928,0.111138274365016,4.58704810027765,1.45942797991517,22.5249638715688,5.99413546633843,0.385630067882674,8,9,1
"W8_S9_OUT_C2",2983.33417047667,3300.42438361438,-2148.75848324246,-0.0858515155259896,0.728321080987,-0.123851032753795,1.45346185407656,1.44662646155038,67.3582093798606,13.0372808472524,0.904480771066641,8,9,2
